gene_id,gene_symbol,gene_name,label,dataset_role,ensembl_gene_id,ensembl_gene_name,gene_type,chromosome_or_scaffold,gene_start_bp,gene_end_bp,strand,uniprot_accession,uniprot_entry_name,sequence_length_fasta,coordinate_source,coordinate_scope,coordinate_master_version
ENSG00000287363,CIMIP3,CIMIP3,0,negative,ENSG00000287363,CIMIP3,protein_coding,6,42142693.0,42163418.0,1.0,X6R8D5,CMIP3_HUMAN,112.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000138081,FBXO11,F-box protein 11,1,positive,ENSG00000138081,FBXO11,protein_coding,2,47789316.0,47906507.0,-1.0,Q86XK2,FBX11_HUMAN,927.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000136531,SCN2A,sodium voltage-gated channel alpha subunit 2,1,positive,ENSG00000136531,SCN2A,protein_coding,2,165194993.0,165392310.0,1.0,Q99250,SCN2A_HUMAN,2005.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000097096,SYDE2,SYDE2,0,negative,ENSG00000097096,SYDE2,protein_coding,1,85156851.0,85201724.0,-1.0,Q5VT97,SYDE2_HUMAN,1194.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000079689,SCGN,"secretagogin, EF-hand calcium binding protein",1,positive,ENSG00000079689,SCGN,protein_coding,6,25652201.0,25701783.0,1.0,O76038,SEGN_HUMAN,276.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000180772,AGTR2,angiotensin II receptor type 2,1,positive,ENSG00000180772,AGTR2,protein_coding,X,116170744.0,116174974.0,1.0,P50052,AGTR2_HUMAN,363.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000095303,PTGS1,prostaglandin-endoperoxide synthase 1,1,positive,ENSG00000095303,PTGS1,protein_coding,9,122370530.0,122395705.0,1.0,P23219,PGH1_HUMAN,599.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000152254,G6PC2,glucose-6-phosphatase catalytic subunit 2,1,positive,ENSG00000152254,G6PC2,protein_coding,2,168901291.0,168910000.0,1.0,Q9NQR9,G6PC2_HUMAN,355.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000108506,INTS2,INTS2,0,negative,ENSG00000108506,INTS2,protein_coding,17,61865367.0,61928016.0,-1.0,Q9H0H0,INT2_HUMAN,1196.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000074706,IPCEF1,IPCEF1,0,negative,ENSG00000074706,IPCEF1,protein_coding,6,154154496.0,154356803.0,-1.0,Q8WWN9,ICEF1_HUMAN,437.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000123562,MORF4L2,MORF4L2,0,negative,ENSG00000123562,MORF4L2,protein_coding,X,103675360.0,103688158.0,-1.0,Q15014,MO4L2_HUMAN,288.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000043591,ADRB1,adrenoceptor beta 1,1,positive,ENSG00000043591,ADRB1,protein_coding,10,114043866.0,114046904.0,1.0,P08588,ADRB1_HUMAN,477.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000181192,DHTKD1,dehydrogenase E1 and transketolase domain containing 1,1,positive,ENSG00000181192,DHTKD1,protein_coding,10,12068926.0,12123225.0,1.0,Q96HY7,DHTK1_HUMAN,919.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000213420,GPC2,GPC2,0,negative,ENSG00000213420,GPC2,protein_coding,7,100169606.0,100177381.0,-1.0,Q8N158,GPC2_HUMAN,579.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000182240,BACE2,beta-secretase 2,1,positive,ENSG00000182240,BACE2,protein_coding,21,41167801.0,41282530.0,1.0,Q9Y5Z0,BACE2_HUMAN,518.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000204595,DPRX,DPRX,0,negative,ENSG00000204595,DPRX,protein_coding,19,53600777.0,53637014.0,1.0,A6NFQ7,DPRX_HUMAN,191.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000138760,SCARB2,scavenger receptor class B member 2,1,positive,ENSG00000138760,SCARB2,protein_coding,4,76158737.0,76234536.0,-1.0,Q14108,SCRB2_HUMAN,478.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000120278,PLEKHG1,pleckstrin homology and RhoGEF domain containing G1,1,positive,ENSG00000120278,PLEKHG1,protein_coding,6,150599848.0,150843665.0,1.0,Q9ULL1,PKHG1_HUMAN,1385.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000130313,PGLS,PGLS,0,negative,ENSG00000130313,PGLS,protein_coding,19,17511620.0,17521288.0,1.0,O95336,6PGL_HUMAN,258.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000168887,C2orf68,C2orf68,0,negative,ENSG00000168887,C2orf68,protein_coding,2,85605254.0,85612066.0,-1.0,Q2NKX9,CB068_HUMAN,166.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100731,PCNX1,PCNX1,0,negative,ENSG00000100731,PCNX1,protein_coding,14,70907405.0,71115382.0,1.0,Q96RV3,PCX1_HUMAN,2341.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000160072,ATAD3B,ATAD3B,0,negative,ENSG00000160072,ATAD3B,protein_coding,1,1471756.0,1497848.0,1.0,Q5T9A4,ATD3B_HUMAN,648.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000188626,GOLGA8M,GOLGA8M,0,negative,ENSG00000188626,GOLGA8M,protein_coding,15,28698583.0,28738384.0,-1.0,H3BSY2,GOG8M_HUMAN,632.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205339,IPO7,IPO7,0,negative,ENSG00000205339,IPO7,protein_coding,11,9384626.0,9448127.0,1.0,O95373,IPO7_HUMAN,1038.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000112685,EXOC2,EXOC2,0,negative,ENSG00000112685,EXOC2,protein_coding,6,485133.0,693169.0,-1.0,Q96KP1,EXOC2_HUMAN,924.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000168675,LDLRAD4,low density lipoprotein receptor class A domain containing 4,1,positive,ENSG00000168675,LDLRAD4,protein_coding,18,13216173.0,13652755.0,1.0,O15165,LRAD4_HUMAN,306.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000171298,GAA,alpha glucosidase,1,positive,ENSG00000171298,GAA,protein_coding,17,80101533.0,80119881.0,1.0,P10253,LYAG_HUMAN,952.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000170961,HAS2,hyaluronan synthase 2,1,positive,ENSG00000170961,HAS2,protein_coding,8,121612116.0,121641440.0,-1.0,Q92819,HYAS2_HUMAN,552.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000177542,SLC25A22,SLC25A22,0,negative,ENSG00000177542,SLC25A22,protein_coding,11,790474.0,798316.0,-1.0,Q9H936,GHC1_HUMAN,323.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000114416,FXR1,FMR1 autosomal homolog 1,1,positive,ENSG00000114416,FXR1,protein_coding,3,180868141.0,180982753.0,1.0,P51114,FXR1_HUMAN,621.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000143434,SEMA6C,SEMA6C,0,negative,ENSG00000143434,SEMA6C,protein_coding,1,151131685.0,151147813.0,-1.0,Q9H3T2,SEM6C_HUMAN,930.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000168653,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,1,positive,ENSG00000168653,NDUFS5,protein_coding,1,39026318.0,39034636.0,1.0,O43920,NDUS5_HUMAN,106.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000153989,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit,1,positive,ENSG00000153989,NUS1,protein_coding,6,117675469.0,117710727.0,1.0,Q96E22,NGBR_HUMAN,293.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000126246,IGFLR1,IGFLR1,0,negative,ENSG00000126246,IGFLR1,protein_coding,19,35738798.0,35742455.0,-1.0,Q9H665,IGFR1_HUMAN,355.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000167874,TMEM88,TMEM88,0,negative,ENSG00000167874,TMEM88,protein_coding,17,7855059.0,7856114.0,1.0,Q6PEY1,TMM88_HUMAN,159.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000144504,ANKMY1,ANKMY1,0,negative,ENSG00000144504,ANKMY1,protein_coding,2,240479422.0,240569209.0,-1.0,Q9P2S6,ANKY1_HUMAN,941.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000243509,TNFRSF6B,TNF receptor superfamily member 6b,1,positive,ENSG00000243509,TNFRSF6B,protein_coding,20,63696368.0,63698689.0,1.0,O95407,TNF6B_HUMAN,300.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164574,GALNT10,polypeptide N-acetylgalactosaminyltransferase 10,1,positive,ENSG00000164574,GALNT10,protein_coding,5,154190514.0,154420984.0,1.0,Q86SR1,GLT10_HUMAN,603.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000188112,C6orf132,C6orf132,0,negative,ENSG00000188112,C6orf132,protein_coding,6,42092233.0,42142620.0,-1.0,Q5T0Z8,CF132_HUMAN,1188.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198053,SIRPA,signal regulatory protein alpha,1,positive,ENSG00000198053,SIRPA,protein_coding,20,1892726.0,1940592.0,1.0,P78324,SHPS1_HUMAN,504.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198355,PIM3,"Pim-3 proto-oncogene, serine/threonine kinase",1,positive,ENSG00000198355,PIM3,protein_coding,22,49960463.0,49964075.0,1.0,Q86V86,PIM3_HUMAN,326.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000110077,MS4A6A,MS4A6A,0,negative,ENSG00000110077,MS4A6A,protein_coding,11,60170074.0,60184666.0,-1.0,Q9H2W1,M4A6A_HUMAN,248.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000117154,IGSF21,immunoglobin superfamily member 21,1,positive,ENSG00000117154,IGSF21,protein_coding,1,18107710.0,18378483.0,1.0,Q96ID5,IGS21_HUMAN,467.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000131781,FMO5,flavin containing dimethylaniline monoxygenase 5,1,positive,ENSG00000131781,FMO5,protein_coding,1,147175351.0,147243050.0,-1.0,P49326,FMO5_HUMAN,533.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000117000,RLF,RLF,0,negative,ENSG00000117000,RLF,protein_coding,1,40161387.0,40240921.0,1.0,Q13129,RLF_HUMAN,1914.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000064205,CCN5,cellular communication network factor 5,1,positive,ENSG00000064205,CCN5,protein_coding,20,44714270.0,44728509.0,1.0,O76076,CCN5_HUMAN,250.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000165695,AK8,AK8,0,negative,ENSG00000165695,AK8,protein_coding,9,132725573.0,132878777.0,-1.0,Q96MA6,KAD8_HUMAN,479.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000119333,DYNC2I2,DYNC2I2,0,negative,ENSG00000119333,DYNC2I2,protein_coding,9,128633646.0,128656847.0,-1.0,Q96EX3,DC2I2_HUMAN,536.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164037,SLC9B1,solute carrier family 9 member B1,1,positive,ENSG00000164037,SLC9B1,protein_coding,4,102885048.0,103019719.0,-1.0,Q4ZJI4,SL9B1_HUMAN,515.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000173517,PEAK1,pseudopodium enriched atypical kinase 1,1,positive,ENSG00000173517,PEAK1,protein_coding,15,77100656.0,77420216.0,-1.0,Q9H792,PEAK1_HUMAN,1746.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000186075,ZPBP2,ZPBP2,0,negative,ENSG00000186075,ZPBP2,protein_coding,17,39868202.0,39877896.0,1.0,Q6X784,ZPBP2_HUMAN,338.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000178057,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,1,positive,ENSG00000178057,NDUFAF3,protein_coding,3,49020459.0,49023495.0,1.0,Q9BU61,NDUF3_HUMAN,184.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000104763,ASAH1,N-acylsphingosine amidohydrolase 1,1,positive,ENSG00000104763,ASAH1,protein_coding,8,18055992.0,18084998.0,-1.0,Q13510,ASAH1_HUMAN,395.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000139515,PDX1,pancreatic and duodenal homeobox 1,1,positive,ENSG00000139515,PDX1,protein_coding,13,27920000.0,27926313.0,1.0,P52945,PDX1_HUMAN,283.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198853,RUSC2,RUSC2,0,negative,ENSG00000198853,RUSC2,protein_coding,9,35489712.0,35561898.0,1.0,Q8N2Y8,RUSC2_HUMAN,1516.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000184384,MAML2,mastermind like transcriptional coactivator 2,1,positive,ENSG00000184384,MAML2,protein_coding,11,95976598.0,96343195.0,-1.0,Q8IZL2,MAML2_HUMAN,1156.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000105722,ERF,ERF,0,negative,ENSG00000105722,ERF,protein_coding,19,42247569.0,42255131.0,-1.0,P50548,ERF_HUMAN,548.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000184986,TMEM121,TMEM121,0,negative,ENSG00000184986,TMEM121,protein_coding,14,105525996.0,105530205.0,1.0,Q9BTD3,TM121_HUMAN,319.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000086475,SEPHS1,SEPHS1,0,negative,ENSG00000086475,SEPHS1,protein_coding,10,13317425.0,13348596.0,-1.0,P49903,SPS1_HUMAN,392.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000177354,C10orf71,C10orf71,0,negative,ENSG00000177354,C10orf71,protein_coding,10,49299165.0,49327492.0,1.0,Q711Q0,CEFIP_HUMAN,1435.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000150681,RGS18,RGS18,0,negative,ENSG00000150681,RGS18,protein_coding,1,192158462.0,192185815.0,1.0,Q9NS28,RGS18_HUMAN,235.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198597,ZNF536,zinc finger protein 536,1,positive,ENSG00000198597,ZNF536,protein_coding,19,30224891.0,30713586.0,1.0,O15090,ZN536_HUMAN,1300.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000138336,TET1,tet methylcytosine dioxygenase 1,1,positive,ENSG00000138336,TET1,protein_coding,10,68560310.0,68694586.0,1.0,Q8NFU7,TET1_HUMAN,2136.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000185002,RFX6,regulatory factor X6,1,positive,ENSG00000185002,RFX6,protein_coding,6,116877212.0,116932161.0,1.0,Q8HWS3,RFX6_HUMAN,928.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000136444,RSAD1,RSAD1,0,negative,ENSG00000136444,RSAD1,protein_coding,17,50478820.0,50485984.0,1.0,Q9HA92,RSAD1_HUMAN,442.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000101901,ALG13,ALG13,0,negative,ENSG00000101901,ALG13,protein_coding,X,111665811.0,111760649.0,1.0,Q9NP73,ALG13_HUMAN,1137.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205155,PSENEN,PSENEN,0,negative,ENSG00000205155,PSENEN,protein_coding,19,35745070.0,35747519.0,1.0,Q9NZ42,PEN2_HUMAN,101.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000213949,ITGA1,integrin subunit alpha 1,1,positive,ENSG00000213949,ITGA1,protein_coding,5,52787916.0,52959209.0,1.0,P56199,ITA1_HUMAN,1179.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169026,SLC49A3,SLC49A3,0,negative,ENSG00000169026,SLC49A3,protein_coding,4,681824.0,689396.0,-1.0,Q6UXD7,S49A3_HUMAN,560.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000173431,RNASE8,RNASE8,0,negative,ENSG00000173431,RNASE8,protein_coding,14,21057822.0,21058455.0,1.0,Q8TDE3,RNAS8_HUMAN,154.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000278311,GGNBP2,gametogenetin binding protein 2,1,positive,ENSG00000278311,GGNBP2,protein_coding,17,36544888.0,36589848.0,1.0,Q9H3C7,GGNB2_HUMAN,697.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000283988,TAF11L9,TAF11L9,0,negative,ENSG00000283988,TAF11L9,protein_coding,5,17593798.0,17594394.0,-1.0,A0A1W2PR64,TFKL9_HUMAN,198.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000102218,RP2,RP2,0,negative,ENSG00000102218,RP2,protein_coding,X,46836928.0,46889240.0,1.0,O75695,XRP2_HUMAN,350.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000021300,PLEKHB1,PLEKHB1,0,negative,ENSG00000021300,PLEKHB1,protein_coding,11,73646178.0,73662819.0,1.0,Q9UF11,PKHB1_HUMAN,243.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000053254,FOXN3,forkhead box N3,1,positive,ENSG00000053254,FOXN3,protein_coding,14,89124871.0,89619271.0,-1.0,O00409,FOXN3_HUMAN,490.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000153214,TMEM87B,transmembrane protein 87B,1,positive,ENSG00000153214,TMEM87B,protein_coding,2,112055269.0,112119318.0,1.0,Q96K49,TM87B_HUMAN,555.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000104490,NCALD,neurocalcin delta,1,positive,ENSG00000104490,NCALD,protein_coding,8,101686542.0,102124907.0,-1.0,P61601,NCALD_HUMAN,193.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000106070,GRB10,growth factor receptor bound protein 10,1,positive,ENSG00000106070,GRB10,protein_coding,7,50590063.0,50793462.0,-1.0,Q13322,GRB10_HUMAN,594.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000048405,ZNF800,zinc finger protein 800,1,positive,ENSG00000048405,ZNF800,protein_coding,7,127346790.0,127431924.0,-1.0,Q2TB10,ZN800_HUMAN,664.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000075218,GTSE1,GTSE1,0,negative,ENSG00000075218,GTSE1,protein_coding,22,46296870.0,46330810.0,1.0,Q9NYZ3,GTSE1_HUMAN,739.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000214940,NPIPA8,NPIPA8,0,negative,ENSG00000214940,NPIPA8,protein_coding,16,18317919.0,18336736.0,-1.0,P0DM63,NPIA8_HUMAN,369.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205302,SNX2,SNX2,0,negative,ENSG00000205302,SNX2,protein_coding,5,122775010.0,122834543.0,1.0,O60749,SNX2_HUMAN,519.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000066629,EML1,EML1,0,negative,ENSG00000066629,EML1,protein_coding,14,99737693.0,99942060.0,1.0,O00423,EMAL1_HUMAN,815.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000284791,SMIM41,SMIM41,0,negative,ENSG00000284791,SMIM41,protein_coding,12,52079704.0,52108255.0,1.0,A0A2R8YCJ5,SIM41_HUMAN,93.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000141437,SLC25A52,SLC25A52,0,negative,ENSG00000141437,SLC25A52,protein_coding,18,31759584.0,31760880.0,-1.0,Q3SY17,S2552_HUMAN,297.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100170,SLC5A1,solute carrier family 5 member 1,1,positive,ENSG00000100170,SLC5A1,protein_coding,22,32043050.0,32113029.0,1.0,P13866,SC5A1_HUMAN,664.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000132259,CNGA4,CNGA4,0,negative,ENSG00000132259,CNGA4,protein_coding,11,6234765.0,6245011.0,1.0,Q8IV77,CNGA4_HUMAN,575.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000086205,FOLH1,folate hydrolase 1,1,positive,ENSG00000086205,FOLH1,protein_coding,11,49145092.0,49208640.0,-1.0,Q04609,FOLH1_HUMAN,750.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000183310,OR2T34,OR2T34,0,negative,ENSG00000183310,OR2T34,protein_coding,1,248573801.0,248574757.0,-1.0,Q8NGX1,O2T34_HUMAN,318.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000074410,CA12,CA12,0,negative,ENSG00000074410,CA12,protein_coding,15,63321378.0,63382027.0,-1.0,O43570,CAH12_HUMAN,354.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000158125,XDH,xanthine dehydrogenase,1,positive,ENSG00000158125,XDH,protein_coding,2,31334320.0,31414747.0,-1.0,P47989,XDH_HUMAN,1333.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000102891,MT4,MT4,0,negative,ENSG00000102891,MT4,protein_coding,16,56565073.0,56568957.0,1.0,P47944,MT4_HUMAN,62.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000122390,NAA60,NAA60,0,negative,ENSG00000122390,NAA60,protein_coding,16,3443649.0,3486954.0,1.0,Q9H7X0,NAA60_HUMAN,242.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000148426,PROSER2,PROSER2,0,negative,ENSG00000148426,PROSER2,protein_coding,10,11823339.0,11872277.0,1.0,Q86WR7,PRSR2_HUMAN,435.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000158683,PKD1L1,PKD1L1,0,negative,ENSG00000158683,PKD1L1,protein_coding,7,47740202.0,47948466.0,-1.0,Q8TDX9,PK1L1_HUMAN,2849.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000225327,USP17L3,USP17L3,0,negative,ENSG00000225327,USP17L3,protein_coding,8,7976393.0,7977985.0,-1.0,A6NCW0,U17L3_HUMAN,530.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000103351,CLUAP1,clusterin associated protein 1,1,positive,ENSG00000103351,CLUAP1,protein_coding,16,3500976.0,3540653.0,1.0,Q96AJ1,CLUA1_HUMAN,413.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000276581,SPATA31A5,SPATA31A5,0,negative,ENSG00000276581,SPATA31A5,protein_coding,9,60914407.0,60920653.0,1.0,Q5VU36,S31A5_HUMAN,1347.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
