gene_id,gene_symbol,gene_name,label,dataset_role,ensembl_gene_id,ensembl_gene_name,gene_type,chromosome_or_scaffold,gene_start_bp,gene_end_bp,strand,uniprot_accession,uniprot_entry_name,sequence_length_fasta,coordinate_source,coordinate_scope,coordinate_master_version,representative_transcript_id,representative_transcript_rule,representative_transcript_priority,transcript_gene_name,transcript_gene_type,transcript_chromosome,transcript_strand,transcript_start_bp,transcript_end_bp,representative_tss_bp,representative_tss_rule,chromosome_match_gene_vs_transcript,strand_match_gene_vs_transcript,representative_tss_master_version,representative_transcript_selection_strategy
ENSG00000123096,SSPN,sarcospan,1,positive,ENSG00000123096,SSPN,protein_coding,12,26121991.0,26299290.0,1.0,Q14714,SSPN_HUMAN,243.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000242729,MANE_Select,1,SSPN,protein_coding,12,1,26195573,26234777,26195573,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000196504,PRPF40A,pre-mRNA processing factor 40A,1,positive,ENSG00000196504,PRPF40A,protein_coding,2,152651593.0,152718048.0,-1.0,O75400,PR40A_HUMAN,957.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000545856,MANE_Select,1,PRPF40A,protein_coding,2,-1,152651732,152717461,152717461,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000177047,IFNW1,IFNW1,0,negative,ENSG00000177047,IFNW1,protein_coding,9,21140632.0,21141832.0,-1.0,P05000,IFNW1_HUMAN,195.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000380229,MANE_Select,1,IFNW1,protein_coding,9,-1,21140632,21141832,21141832,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000163539,CLASP2,CLASP2,0,negative,ENSG00000163539,CLASP2,protein_coding,3,33496187.0,33718414.0,-1.0,O75122,CLAP2_HUMAN,1294.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000682230,MANE_Select,1,CLASP2,protein_coding,3,-1,33496245,33718254,33718254,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000157557,ETS2,"ETS proto-oncogene 2, transcription factor",1,positive,ENSG00000157557,ETS2,protein_coding,21,38805115.0,38824956.0,1.0,P15036,ETS2_HUMAN,469.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000360938,MANE_Select,1,ETS2,protein_coding,21,1,38805929,38824955,38805929,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000186889,TMEM17,transmembrane protein 17,1,positive,ENSG00000186889,TMEM17,protein_coding,2,62500218.0,62511894.0,-1.0,Q86X19,TMM17_HUMAN,198.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000335390,MANE_Select,1,TMEM17,protein_coding,2,-1,62500218,62506195,62506195,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000158321,AUTS2,activator of transcription and developmental regulator AUTS2,1,positive,ENSG00000158321,AUTS2,protein_coding,7,69598296.0,70793506.0,1.0,Q8WXX7,AUTS2_HUMAN,1259.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000342771,MANE_Select,1,AUTS2,protein_coding,7,1,69598475,70793506,69598475,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000188211,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1,1,positive,ENSG00000188211,NCR3LG1,protein_coding,11,17351800.0,17377341.0,1.0,Q68D85,NR3L1_HUMAN,454.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000338965,MANE_Select,1,NCR3LG1,protein_coding,11,1,17351800,17377341,17351800,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000160563,MED27,mediator complex subunit 27,1,positive,ENSG00000160563,MED27,protein_coding,9,131852928.0,132079875.0,-1.0,Q6P2C8,MED27_HUMAN,311.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000292035,MANE_Select,1,MED27,protein_coding,9,-1,131860112,132079867,132079867,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000087299,L2HGDH,L-2-hydroxyglutarate dehydrogenase,1,positive,ENSG00000087299,L2HGDH,protein_coding,14,50237563.0,50312229.0,-1.0,Q9H9P8,L2HDH_HUMAN,463.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000267436,MANE_Select,1,L2HGDH,protein_coding,14,-1,50242434,50312229,50312229,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000011275,RNF216,RNF216,0,negative,ENSG00000011275,RNF216,protein_coding,7,5620047.0,5781696.0,-1.0,Q9NWF9,RN216_HUMAN,866.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000389902,MANE_Select,1,RNF216,protein_coding,7,-1,5620047,5781663,5781663,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000101084,RAB5IF,RAB5IF,0,negative,ENSG00000101084,RAB5IF,protein_coding,20,36605779.0,36612557.0,1.0,Q9BUV8,RCAF1_HUMAN,137.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000344795,MANE_Select,1,RAB5IF,protein_coding,20,1,36605779,36612557,36605779,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000164304,CAGE1,CAGE1,0,negative,ENSG00000164304,CAGE1,protein_coding,6,7326656.0,7389742.0,-1.0,Q8TC20,CAGE1_HUMAN,777.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000502583,MANE_Select,1,CAGE1,protein_coding,6,-1,7326659,7389742,7389742,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000174173,TRMT10C,TRMT10C,0,negative,ENSG00000174173,TRMT10C,protein_coding,3,101561868.0,101566446.0,1.0,Q7L0Y3,TM10C_HUMAN,403.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000309922,MANE_Select,1,TRMT10C,protein_coding,3,1,101561868,101566446,101561868,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000198752,CDC42BPB,CDC42BPB,0,negative,ENSG00000198752,CDC42BPB,protein_coding,14,102932380.0,103057549.0,-1.0,Q9Y5S2,MRCKB_HUMAN,1711.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000361246,MANE_Select,1,CDC42BPB,protein_coding,14,-1,102932380,103057549,103057549,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000182732,RGS6,regulator of G protein signaling 6,1,positive,ENSG00000182732,RGS6,protein_coding,14,71932429.0,72566530.0,1.0,P49758,RGS6_HUMAN,472.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000553525,MANE_Select,1,RGS6,protein_coding,14,1,71932429,72566530,71932429,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000084734,GCKR,glucokinase regulator,1,positive,ENSG00000084734,GCKR,protein_coding,2,27496532.0,27523688.0,1.0,Q14397,GCKR_HUMAN,625.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000264717,MANE_Select,1,GCKR,protein_coding,2,1,27496839,27523684,27496839,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000070915,SLC12A3,solute carrier family 12 member 3,1,positive,ENSG00000070915,SLC12A3,protein_coding,16,56865207.0,56915850.0,1.0,P55017,S12A3_HUMAN,1021.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000563236,MANE_Select,1,SLC12A3,protein_coding,16,1,56865207,56915850,56865207,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000254647,INS,insulin,1,positive,ENSG00000254647,INS,protein_coding,11,2159779.0,2161221.0,-1.0,P01308,INS_HUMAN,110.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000381330,MANE_Select,1,INS,protein_coding,11,-1,2159779,2161209,2161209,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000111254,AKAP3,AKAP3,0,negative,ENSG00000111254,AKAP3,protein_coding,12,4613383.0,4649072.0,-1.0,O75969,AKAP3_HUMAN,853.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000228850,MANE_Select,1,AKAP3,protein_coding,12,-1,4615518,4649051,4649051,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000072682,P4HA2,P4HA2,0,negative,ENSG00000072682,P4HA2,protein_coding,5,132190094.0,132295315.0,-1.0,O15460,P4HA2_HUMAN,535.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000360568,MANE_Select,1,P4HA2,protein_coding,5,-1,132190147,132227853,132227853,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000178568,ERBB4,erb-b2 receptor tyrosine kinase 4,1,positive,ENSG00000178568,ERBB4,protein_coding,2,211375717.0,212538841.0,-1.0,Q15303,ERBB4_HUMAN,1308.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000342788,MANE_Select,1,ERBB4,protein_coding,2,-1,211375717,212538802,212538802,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000159164,SV2A,synaptic vesicle glycoprotein 2A,1,positive,ENSG00000159164,SV2A,protein_coding,1,149903318.0,149918572.0,-1.0,Q7L0J3,SV2A_HUMAN,742.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000369146,MANE_Select,1,SV2A,protein_coding,1,-1,149903318,149917844,149917844,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000171970,ZNF57,ZNF57,0,negative,ENSG00000171970,ZNF57,protein_coding,19,2900914.0,2919102.0,1.0,Q68EA5,ZNF57_HUMAN,555.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000306908,MANE_Select,1,ZNF57,protein_coding,19,1,2900928,2918473,2900928,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000157734,SNX22,SNX22,0,negative,ENSG00000157734,SNX22,protein_coding,15,64151713.0,64157481.0,1.0,Q96L94,SNX22_HUMAN,193.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000325881,MANE_Select,1,SNX22,protein_coding,15,1,64151731,64157481,64151731,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000090612,ZNF268,zinc finger protein 268,1,positive,ENSG00000090612,ZNF268,protein_coding,12,133181409.0,133214832.0,1.0,Q14587,ZN268_HUMAN,947.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000536435,MANE_Select,1,ZNF268,protein_coding,12,1,133181495,133214832,133181495,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000196616,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",1,positive,ENSG00000196616,ADH1B,protein_coding,4,99304971.0,99321659.0,-1.0,P00325,ADH1B_HUMAN,375.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000305046,MANE_Select,1,ADH1B,protein_coding,4,-1,99304971,99321401,99321401,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000278259,MYO19,myosin XIX,1,positive,ENSG00000278259,MYO19,protein_coding,17,36495118.0,36545884.0,-1.0,Q96H55,MYO19_HUMAN,970.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000614623,MANE_Select,1,MYO19,protein_coding,17,-1,36495636,36534868,36534868,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000124201,ZNFX1,ZNFX1,0,negative,ENSG00000124201,ZNFX1,protein_coding,20,49237946.0,49278426.0,-1.0,Q9P2E3,ZNFX1_HUMAN,1918.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000396105,MANE_Select,1,ZNFX1,protein_coding,20,-1,49245900,49278057,49278057,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000134443,GRP,gastrin releasing peptide,1,positive,ENSG00000134443,GRP,protein_coding,18,59220158.0,59230774.0,1.0,P07492,GRP_HUMAN,148.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000256857,MANE_Select,1,GRP,protein_coding,18,1,59220158,59230771,59220158,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000130414,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,1,positive,ENSG00000130414,NDUFA10,protein_coding,2,239892450.0,240025743.0,-1.0,O95299,NDUAA_HUMAN,355.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000252711,MANE_Select,1,NDUFA10,protein_coding,2,-1,239957372,240025342,240025342,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000144747,TMF1,TMF1,0,negative,ENSG00000144747,TMF1,protein_coding,3,69019827.0,69052339.0,-1.0,P82094,TMF1_HUMAN,1093.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000398559,MANE_Select,1,TMF1,protein_coding,3,-1,69019827,69052333,69052333,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000070814,TCOF1,TCOF1,0,negative,ENSG00000070814,TCOF1,protein_coding,5,150357629.0,150400491.0,1.0,Q13428,TCOF_HUMAN,1488.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000643257,MANE_Select,1,TCOF1,protein_coding,5,1,150357697,150400293,150357697,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000185950,IRS2,insulin receptor substrate 2,1,positive,ENSG00000185950,IRS2,protein_coding,13,109752695.0,109786583.0,-1.0,Q9Y4H2,IRS2_HUMAN,1338.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000375856,MANE_Select,1,IRS2,protein_coding,13,-1,109752695,109786583,109786583,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000158497,HMHB1,histocompatibility minor HB-1,1,positive,ENSG00000158497,HMHB1,protein_coding,5,143812147.0,143820716.0,1.0,O97980,HMHB1_HUMAN,41.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000289448,MANE_Select,1,HMHB1,protein_coding,5,1,143812161,143820716,143812161,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000165501,LRR1,LRR1,0,negative,ENSG00000165501,LRR1,protein_coding,14,49598761.0,49614672.0,1.0,Q96L50,LLR1_HUMAN,414.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000298288,MANE_Select,1,LRR1,protein_coding,14,1,49598940,49614672,49598940,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000205777,GAGE1,GAGE1,0,negative,ENSG00000205777,GAGE1,protein_coding,X,49599020.0,49608538.0,1.0,P0DTW1,GAGE1_HUMAN,117.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000381700,MANE_Select,1,GAGE1,protein_coding,X,1,49599020,49608538,49599020,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000219481,NBPF1,NBPF1,0,negative,ENSG00000219481,NBPF1,protein_coding,1,16562319.0,16613562.0,-1.0,Q3BBV0,NBPF1_HUMAN,1214.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000430580,Ensembl_Canonical_Fallback,2,NBPF1,protein_coding,1,-1,16562319,16613487,16613487,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000165685,TMEM52B,TMEM52B,0,negative,ENSG00000165685,TMEM52B,protein_coding,12,10170512.0,10191807.0,1.0,Q4KMG9,TM52B_HUMAN,183.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000543484,MANE_Select,1,TMEM52B,protein_coding,12,1,10179032,10191804,10179032,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000140718,FTO,FTO alpha-ketoglutarate dependent dioxygenase,1,positive,ENSG00000140718,FTO,protein_coding,16,53701692.0,54158512.0,1.0,Q9C0B1,FTO_HUMAN,505.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000471389,MANE_Select,1,FTO,protein_coding,16,1,53704156,54121941,53704156,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000170967,DDI1,DDI proteasomal shuttling factor 1,1,positive,ENSG00000170967,DDI1,protein_coding,11,104036640.0,104039196.0,1.0,Q8WTU0,DDI1_HUMAN,396.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000302259,MANE_Select,1,DDI1,protein_coding,11,1,104036640,104039196,104036640,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000130856,ZNF236,zinc finger protein 236,1,positive,ENSG00000130856,ZNF236,protein_coding,18,76822557.0,76972901.0,1.0,Q9UL36,ZN236_HUMAN,1845.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000320610,MANE_Select,1,ZNF236,protein_coding,18,1,76822557,76972901,76822557,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000105738,SIPA1L3,SIPA1L3,0,negative,ENSG00000105738,SIPA1L3,protein_coding,19,37907208.0,38208369.0,1.0,O60292,SI1L3_HUMAN,1781.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000222345,MANE_Select,1,SIPA1L3,protein_coding,19,1,37907208,38208369,37907208,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000078687,TNRC6C,TNRC6C,0,negative,ENSG00000078687,TNRC6C,protein_coding,17,77958624.0,78108822.0,1.0,Q9HCJ0,TNR6C_HUMAN,1936.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000696270,MANE_Select,1,TNRC6C,protein_coding,17,1,77958703,78108822,77958703,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000116117,PARD3B,par-3 family cell polarity regulator beta,1,positive,ENSG00000116117,PARD3B,protein_coding,2,204545475.0,205620162.0,1.0,Q8TEW8,PAR3L_HUMAN,1205.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000406610,MANE_Select,1,PARD3B,protein_coding,2,1,204545475,205620162,204545475,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000181220,ZNF746,zinc finger protein 746,1,positive,ENSG00000181220,ZNF746,protein_coding,7,149472696.0,149497817.0,-1.0,Q6NUN9,ZN746_HUMAN,644.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000458143,MANE_Select,1,ZNF746,protein_coding,7,-1,149472794,149497809,149497809,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000159387,IRX6,iroquois homeobox 6,1,positive,ENSG00000159387,IRX6,protein_coding,16,55323974.0,55330757.0,1.0,P78412,IRX6_HUMAN,446.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000290552,MANE_Select,1,IRX6,protein_coding,16,1,55324203,55330756,55324203,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
